LastComm	LastUpdate	N_Bikes	N_Empty
1447954537509	1447954536401	7	3
1447954771608	1447954770441	6	4
1447955306181	1447955303868	6	4
1447955313201	1447955312043	5	5
1447955983839	1447955981946	6	4
1447956838622	1447956838193	5	5
1447957539894	1447957539415	4	6
1447957964318	1447957963642	3	7
1447960009260	1447960008654	2	8
1447960162646	1447960161358	3	7
1447960341589	1447960340275	4	6
1447963312682	1447963311220	5	5
1447965341314	1447965340388	4	6
1447967574013	1447967572240	5	5
1447968341748	1447968340657	4	6
1447969555703	1447969553829	5	5
1447969698181	1447969697035	4	6
1447970636809	1447970634945	5	5
1447970979941	1447970977985	5	5
1447970982972	1447970982029	4	6
1447971645593	1447971643529	4	6
1447971652133	1447971651191	3	7
1447972095794	1447972094204	4	6
1447972137693	1447972136224	5	5
1447972302645	1447972301486	3	7
1447972622858	1447972621957	2	8
1447972690244	1447972689362	1	9
1447972736653	1447972734957	2	8
1447973055152	1447973053546	3	7
1447973185997	1447973184475	4	6
1447974059742	1447974058087	5	5
1447974424823	1447974423889	3	7
1447974528106	1447974526810	3	7
1447974619897	1447974618186	4	6
1447974837902	1447974836649	3	7
1447974873296	1447974872292	2	8
1447976516588	1447976515323	3	7
1447976840708	1447976838873	4	6
1447977285867	1447977284761	3	7
1447977494436	1447977492659	4	6
1447979029128	1447979027928	5	5
1447979260212	1447979258364	6	4
1447979919500	1447979918258	5	5
1447980161651	1447980159718	6	4
1447982166514	1447982164076	6	4
1447982176923	1447982174397	5	5
1447982624245	1447982622413	4	6
1447983144518	1447983142294	5	5
1447983463102	1447983461650	3	7
1447984098685	1447984096830	2	8
1447984854808	1447984853275	1	9
1447985678969	1447985670009	2	8
1447985800974	1447985799750	1	9
1447985909683	1447985908405	2	8
1447986105032	1447986102932	2	8
1447986141902	1447986140893	0	10
1447987462064	1447987460368	1	9
1447987782376	1447987780685	2	8
1447988283317	1447988281530	3	7
1447988735632	1447988734520	2	8
1447989290323	1447989288470	3	7
